#typeclass	method	owner	kind	derived	arity
cats/TraverseFilter#	cats/TraverseFilter#traverseCollect().	cats/TraverseFilter#traverseCollect().	Unary	true	3
cats/TraverseFilter#	cats/TraverseFilter#traverseEither().	cats/TraverseFilter#traverseEither().	Unary	true	4
cats/TraverseFilter#	cats/TraverseFilter#traverseFilter().	cats/TraverseFilter#traverseFilter().	Unary	false	3
cats/UnorderedFoldable#	cats/UnorderedFoldable#contains_().	cats/UnorderedFoldable#contains_().	Unary	true	3
cats/UnorderedFoldable#	cats/UnorderedFoldable#count().	cats/UnorderedFoldable#count().	Unary	true	2
cats/UnorderedFoldable#	cats/UnorderedFoldable#exists().	cats/UnorderedFoldable#exists().	Unary	true	2
cats/UnorderedFoldable#	cats/UnorderedFoldable#forall().	cats/UnorderedFoldable#forall().	Unary	true	2
cats/UnorderedFoldable#	cats/UnorderedFoldable#isEmpty().	cats/UnorderedFoldable#isEmpty().	Unary	true	1
cats/UnorderedFoldable#	cats/UnorderedFoldable#nonEmpty().	cats/UnorderedFoldable#nonEmpty().	Unary	true	1
cats/UnorderedFoldable#	cats/UnorderedFoldable#size().	cats/UnorderedFoldable#size().	Unary	true	1
cats/UnorderedFoldable#	cats/UnorderedFoldable#unorderedFold().	cats/UnorderedFoldable#unorderedFold().	Unary	true	2
cats/UnorderedFoldable#	cats/UnorderedFoldable#unorderedFoldMap().	cats/UnorderedFoldable#unorderedFoldMap().	Unary	false	3
cats/UnorderedFoldable#	cats/UnorderedFoldable#unorderedFoldMapA().	cats/UnorderedFoldable#unorderedFoldMapA().	Unary	true	4
cats/UnorderedTraverse#	cats/UnorderedFoldable#contains_().	cats/UnorderedFoldable#contains_().	Unary	true	3
cats/UnorderedTraverse#	cats/UnorderedFoldable#count().	cats/UnorderedFoldable#count().	Unary	true	2
cats/UnorderedTraverse#	cats/UnorderedFoldable#exists().	cats/UnorderedFoldable#exists().	Unary	true	2
cats/UnorderedTraverse#	cats/UnorderedFoldable#forall().	cats/UnorderedFoldable#forall().	Unary	true	2
cats/UnorderedTraverse#	cats/UnorderedFoldable#isEmpty().	cats/UnorderedFoldable#isEmpty().	Unary	true	1
cats/UnorderedTraverse#	cats/UnorderedFoldable#nonEmpty().	cats/UnorderedFoldable#nonEmpty().	Unary	true	1
cats/UnorderedTraverse#	cats/UnorderedFoldable#size().	cats/UnorderedFoldable#size().	Unary	true	1
cats/UnorderedTraverse#	cats/UnorderedFoldable#unorderedFold().	cats/UnorderedFoldable#unorderedFold().	Unary	true	2
cats/UnorderedTraverse#	cats/UnorderedFoldable#unorderedFoldMap().	cats/UnorderedFoldable#unorderedFoldMap().	Unary	true	3
cats/UnorderedTraverse#	cats/UnorderedFoldable#unorderedFoldMapA().	cats/UnorderedFoldable#unorderedFoldMapA().	Unary	true	4
cats/UnorderedTraverse#	cats/UnorderedTraverse#unorderedSequence().	cats/UnorderedTraverse#unorderedSequence().	Unary	true	2
cats/UnorderedTraverse#	cats/UnorderedTraverse#unorderedTraverse().	cats/UnorderedTraverse#unorderedTraverse().	Unary	false	3
cats/kernel/Band#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/Band#	cats/kernel/Semigroup#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/Band#	cats/kernel/Semigroup#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Band#	cats/kernel/Semigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/Band#	cats/kernel/Semigroup#reverse().	cats/kernel/Semigroup#reverse().	Star	true	0
cats/kernel/BoundedEnumerable#	cats/kernel/BoundedEnumerable#cycleNext().	cats/kernel/BoundedEnumerable#cycleNext().	Star	true	1
cats/kernel/BoundedEnumerable#	cats/kernel/BoundedEnumerable#cyclePrevious().	cats/kernel/BoundedEnumerable#cyclePrevious().	Star	true	1
cats/kernel/BoundedEnumerable#	cats/kernel/BoundedEnumerable#order().	cats/kernel/BoundedEnumerable#order().	Star	false	0
cats/kernel/BoundedEnumerable#	cats/kernel/BoundedEnumerable#partialOrder().	cats/kernel/BoundedEnumerable#partialOrder().	Star	true	0
cats/kernel/BoundedEnumerable#	cats/kernel/LowerBounded#minBound().	cats/kernel/LowerBounded#minBound().	Star	true	0
cats/kernel/BoundedEnumerable#	cats/kernel/UpperBounded#maxBound().	cats/kernel/UpperBounded#maxBound().	Star	true	0
cats/kernel/BoundedSemilattice#	cats/kernel/BoundedSemilattice#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/BoundedSemilattice#	cats/kernel/CommutativeMonoid#reverse().	cats/kernel/CommutativeMonoid#reverse().	Star	true	0
cats/kernel/BoundedSemilattice#	cats/kernel/CommutativeSemigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/BoundedSemilattice#	cats/kernel/Monoid#combineAll().	cats/kernel/Monoid#combineAll().	Star	true	1
cats/kernel/BoundedSemilattice#	cats/kernel/Monoid#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/BoundedSemilattice#	cats/kernel/Monoid#empty().	cats/kernel/Monoid#empty().	Star	true	0
cats/kernel/BoundedSemilattice#	cats/kernel/Monoid#isEmpty().	cats/kernel/Monoid#isEmpty().	Star	true	2
cats/kernel/BoundedSemilattice#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/BoundedSemilattice#	cats/kernel/Semilattice#asJoinPartialOrder().	cats/kernel/Semilattice#asJoinPartialOrder().	Star	true	1
cats/kernel/BoundedSemilattice#	cats/kernel/Semilattice#asMeetPartialOrder().	cats/kernel/Semilattice#asMeetPartialOrder().	Star	true	1
cats/kernel/CommutativeGroup#	cats/kernel/CommutativeMonoid#reverse().	cats/kernel/CommutativeMonoid#reverse().	Star	true	0
cats/kernel/CommutativeGroup#	cats/kernel/CommutativeSemigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/CommutativeGroup#	cats/kernel/Group#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/CommutativeGroup#	cats/kernel/Group#inverse().	cats/kernel/Group#inverse().	Star	true	1
cats/kernel/CommutativeGroup#	cats/kernel/Group#remove().	cats/kernel/Group#remove().	Star	true	2
cats/kernel/CommutativeGroup#	cats/kernel/Monoid#combineAll().	cats/kernel/Monoid#combineAll().	Star	true	1
cats/kernel/CommutativeGroup#	cats/kernel/Monoid#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/CommutativeGroup#	cats/kernel/Monoid#empty().	cats/kernel/Monoid#empty().	Star	true	0
cats/kernel/CommutativeGroup#	cats/kernel/Monoid#isEmpty().	cats/kernel/Monoid#isEmpty().	Star	true	2
cats/kernel/CommutativeGroup#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/CommutativeMonoid#	cats/kernel/CommutativeMonoid#reverse().	cats/kernel/CommutativeMonoid#reverse().	Star	true	0
cats/kernel/CommutativeMonoid#	cats/kernel/CommutativeSemigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/CommutativeMonoid#	cats/kernel/Monoid#combineAll().	cats/kernel/Monoid#combineAll().	Star	true	1
cats/kernel/CommutativeMonoid#	cats/kernel/Monoid#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/CommutativeMonoid#	cats/kernel/Monoid#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/CommutativeMonoid#	cats/kernel/Monoid#empty().	cats/kernel/Monoid#empty().	Star	true	0
cats/kernel/CommutativeMonoid#	cats/kernel/Monoid#isEmpty().	cats/kernel/Monoid#isEmpty().	Star	true	2
cats/kernel/CommutativeMonoid#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/CommutativeSemigroup#	cats/kernel/CommutativeSemigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/CommutativeSemigroup#	cats/kernel/CommutativeSemigroup#reverse().	cats/kernel/CommutativeSemigroup#reverse().	Star	true	0
cats/kernel/CommutativeSemigroup#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/CommutativeSemigroup#	cats/kernel/Semigroup#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/CommutativeSemigroup#	cats/kernel/Semigroup#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Eq#	cats/kernel/Eq#eqv().	cats/kernel/Eq#eqv().	Star	false	2
cats/kernel/Eq#	cats/kernel/Eq#neqv().	cats/kernel/Eq#neqv().	Star	true	2
cats/kernel/Group#	cats/kernel/Group#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Group#	cats/kernel/Group#inverse().	cats/kernel/Group#inverse().	Star	false	1
cats/kernel/Group#	cats/kernel/Group#remove().	cats/kernel/Group#remove().	Star	true	2
cats/kernel/Group#	cats/kernel/Monoid#combineAll().	cats/kernel/Monoid#combineAll().	Star	true	1
cats/kernel/Group#	cats/kernel/Monoid#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/Group#	cats/kernel/Monoid#empty().	cats/kernel/Monoid#empty().	Star	true	0
cats/kernel/Group#	cats/kernel/Monoid#isEmpty().	cats/kernel/Monoid#isEmpty().	Star	true	2
cats/kernel/Group#	cats/kernel/Monoid#reverse().	cats/kernel/Monoid#reverse().	Star	true	0
cats/kernel/Group#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/Group#	cats/kernel/Semigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/Hash#	cats/kernel/Eq#eqv().	cats/kernel/Eq#eqv().	Star	true	2
cats/kernel/Hash#	cats/kernel/Eq#neqv().	cats/kernel/Eq#neqv().	Star	true	2
cats/kernel/Hash#	cats/kernel/Hash#hash().	cats/kernel/Hash#hash().	Star	false	1
cats/kernel/LowerBounded#	cats/kernel/LowerBounded#minBound().	cats/kernel/LowerBounded#minBound().	Star	false	0
cats/kernel/LowerBounded#	cats/kernel/LowerBounded#partialOrder().	cats/kernel/LowerBounded#partialOrder().	Star	false	0
cats/kernel/Monoid#	cats/kernel/Monoid#combineAll().	cats/kernel/Monoid#combineAll().	Star	true	1
cats/kernel/Monoid#	cats/kernel/Monoid#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/Monoid#	cats/kernel/Monoid#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Monoid#	cats/kernel/Monoid#empty().	cats/kernel/Monoid#empty().	Star	false	0
cats/kernel/Monoid#	cats/kernel/Monoid#isEmpty().	cats/kernel/Monoid#isEmpty().	Star	true	2
cats/kernel/Monoid#	cats/kernel/Monoid#reverse().	cats/kernel/Monoid#reverse().	Star	true	0
cats/kernel/Monoid#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/Monoid#	cats/kernel/Semigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/Order#	cats/kernel/Order#compare().	cats/kernel/Order#compare().	Star	false	2
cats/kernel/Order#	cats/kernel/Order#comparison().	cats/kernel/Order#comparison().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#eqv().	cats/kernel/Eq#eqv().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#gt().	cats/kernel/PartialOrder#gt().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#gteqv().	cats/kernel/PartialOrder#gteqv().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#lt().	cats/kernel/PartialOrder#lt().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#lteqv().	cats/kernel/PartialOrder#lteqv().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#max().	cats/kernel/Order#max().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#min().	cats/kernel/Order#min().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#neqv().	cats/kernel/Eq#neqv().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#partialCompare().	cats/kernel/PartialOrder#partialCompare().	Star	true	2
cats/kernel/Order#	cats/kernel/Order#toOrdering().	cats/kernel/Order#toOrdering().	Star	true	0
cats/kernel/Order#	cats/kernel/PartialOrder#partialComparison().	cats/kernel/PartialOrder#partialComparison().	Star	true	2
cats/kernel/Order#	cats/kernel/PartialOrder#pmax().	cats/kernel/PartialOrder#pmax().	Star	true	2
cats/kernel/Order#	cats/kernel/PartialOrder#pmin().	cats/kernel/PartialOrder#pmin().	Star	true	2
cats/kernel/Order#	cats/kernel/PartialOrder#tryCompare().	cats/kernel/PartialOrder#tryCompare().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/Eq#neqv().	cats/kernel/Eq#neqv().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#eqv().	cats/kernel/Eq#eqv().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#gt().	cats/kernel/PartialOrder#gt().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#gteqv().	cats/kernel/PartialOrder#gteqv().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#lt().	cats/kernel/PartialOrder#lt().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#lteqv().	cats/kernel/PartialOrder#lteqv().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#partialCompare().	cats/kernel/PartialOrder#partialCompare().	Star	false	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#partialComparison().	cats/kernel/PartialOrder#partialComparison().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#pmax().	cats/kernel/PartialOrder#pmax().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#pmin().	cats/kernel/PartialOrder#pmin().	Star	true	2
cats/kernel/PartialOrder#	cats/kernel/PartialOrder#tryCompare().	cats/kernel/PartialOrder#tryCompare().	Star	true	2
cats/kernel/Semigroup#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	false	2
cats/kernel/Semigroup#	cats/kernel/Semigroup#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/Semigroup#	cats/kernel/Semigroup#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Semigroup#	cats/kernel/Semigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/Semigroup#	cats/kernel/Semigroup#reverse().	cats/kernel/Semigroup#reverse().	Star	true	0
cats/kernel/Semilattice#	cats/kernel/CommutativeSemigroup#intercalate().	cats/kernel/Semigroup#intercalate().	Star	true	1
cats/kernel/Semilattice#	cats/kernel/CommutativeSemigroup#reverse().	cats/kernel/CommutativeSemigroup#reverse().	Star	true	0
cats/kernel/Semilattice#	cats/kernel/Semigroup#combine().	cats/kernel/Semigroup#combine().	Star	true	2
cats/kernel/Semilattice#	cats/kernel/Semigroup#combineAllOption().	cats/kernel/Semigroup#combineAllOption().	Star	true	1
cats/kernel/Semilattice#	cats/kernel/Semigroup#combineN().	cats/kernel/Semigroup#combineN().	Star	true	2
cats/kernel/Semilattice#	cats/kernel/Semilattice#asJoinPartialOrder().	cats/kernel/Semilattice#asJoinPartialOrder().	Star	true	1
cats/kernel/Semilattice#	cats/kernel/Semilattice#asMeetPartialOrder().	cats/kernel/Semilattice#asMeetPartialOrder().	Star	true	1
cats/kernel/UpperBounded#	cats/kernel/UpperBounded#maxBound().	cats/kernel/UpperBounded#maxBound().	Star	false	0
cats/kernel/UpperBounded#	cats/kernel/UpperBounded#partialOrder().	cats/kernel/UpperBounded#partialOrder().	Star	false	0
